, revenue,Adult,Genre ID,IMDB ID,Movie,Popularity,Release date,original language,run budget,run time,vote average,vote_count,sentiment_score
1110,327803731,FALSE,"[18, 53]",44214,Black Swan,13.572986,12/2/2010,en,13000000,108,7.4,4967,-0.521633333
1111,15014674,FALSE,"[35, 18, 10752]",33258,More American Graffiti,3.512378,8/3/1979,en,2500000,110,5,26,-0.007177778
1112,5900000,FALSE,"[80, 28, 18]",20968,Sarkar,2.055459,7/1/2005,hi,1900000,123,7,19,-0.094242857
1113,4064495,FALSE,"[28, 35, 14, 878]",9067,Tank Girl,6.834144,3/31/1995,en,25000000,98,5.5,151,-0.1739125
1114,121147947,FALSE,"[18, 10749]",4348,Pride & Prejudice,10.027271,9/16/2005,en,28000000,135,7.8,1543,-0.34377
1115,631221,FALSE,[27],27791,Strangeland,3.236562,10/2/1998,en,1100000,86,4.7,36,0.044205
1116,28084357,FALSE,"[28, 35, 53, 10749]",9434,Grosse Pointe Blank,6.863343,4/11/1997,en,0,107,6.9,290,-0.3686
1117,8620678,FALSE,"[10749, 16, 10751, 12, 14]",19042,All Dogs Go to Heaven 2,7.84136,3/29/1996,en,0,82,4.9,53,-0.075818182
1118,10300000,FALSE,"[28, 18]",10534,White Squall,6.402247,2/2/1996,en,38000000,129,6.3,89,-0.33
1119,75505856,FALSE,"[28, 12, 18, 36, 10749, 10752]",9361,The Last of the Mohicans,8.308077,9/25/1992,en,40000000,112,7.1,805,0
1120,20659423,FALSE,"[10751, 18, 28, 37, 10749]",24266,The Man from Snowy River,5.278683,3/2/1982,en,3500000,104,6.8,41,0
1121,16671505,FALSE,"[28, 12, 35, 10751]",11212,Baby's Day Out,6.197763,7/1/1994,en,50000000,99,5.8,310,0
1122,11220670,FALSE,"[18, 35]",2759,"The Adventures of Priscilla, Queen of the Desert",6.311453,5/31/1994,en,0,104,7.2,192,-0.15924
1123,71868327,FALSE,"[28, 12, 35]",134,"O Brother, Where Art Thou?",8.391545,8/30/2000,en,26000000,106,7.3,1207,0.24675
1124,162949164,FALSE,"[28, 53, 878, 12]",1635,The Island,9.638334,7/20/2005,en,126000000,136,6.5,1927,-0.64985
1125,131183530,FALSE,"[27, 28]",36647,Blade,11.234773,8/21/1998,en,45000000,120,6.5,2061,0.6386
1126,18653615,FALSE,"[18, 35, 10749]",21349,Anywhere But Here,5.317399,11/12/1999,en,23000000,114,5.9,69,0
1127,52277485,FALSE,[18],13920,Radio,6.396437,10/24/2003,en,32000000,109,6.8,164,0
1128,2856712,FALSE,"[28, 53, 878, 27]",1946,eXistenZ,7.818891,4/14/1999,en,15000000,97,6.7,525,0
1129,16123851,FALSE,"[18, 10749]",11632,Vanity Fair,5.352637,9/1/2004,en,23000000,141,5.5,81,0
1130,4810190,FALSE,"[10749, 35]",73678,Costa!,1.502915,3/1/2001,nl,2498210,95,6.4,9,0.49516
1131,151493655,FALSE,"[18, 9648, 53, 80]",9481,The Bone Collector,7.070373,11/4/1999,en,73000000,118,6.5,914,-0.222388889
1132,2787965087,FALSE,"[28, 12, 14, 878]",19995,Avatar,37.678897,12/10/2009,en,237000000,162,7.2,12849,-0.9875
1133,81974493,FALSE,"[12, 28, 53]",668,On Her Majesty's Secret Service,12.465512,12/12/1969,en,6500000,142,6.5,490,0
1134,77741732,FALSE,"[28, 35]",5851,Showtime,7.293304,3/14/2002,en,85000000,95,5.3,301,0.150025
1135,27575086,FALSE,"[35, 18]",10164,Cadillac Man,4.825371,5/18/1990,en,0,97,5.2,55,0
1136,20080020,FALSE,"[12, 10751]",36355,Flipper,6.39539,5/17/1996,en,25530000,95,5.3,88,0
1137,494471524,FALSE,"[28, 12, 18]",664,Twister,9.44316,5/10/1996,en,92000000,113,6.1,1031,0
1138,211989043,FALSE,"[28, 14, 27, 9648]",9946,End of Days,8.428268,11/24/1999,en,100000000,121,5.5,515,-0.172617647
1139,176997168,FALSE,"[28, 18, 53, 80, 9648]",9386,In the Line of Fire,8.676696,7/8/1993,en,40000000,128,6.8,414,0
1140,173013509,FALSE,"[36, 18, 12]",2289,Cold Mountain,8.101738,12/24/2003,en,79000000,154,6.8,578,0.066606667
1141,351040419,FALSE,"[18, 10749]",64682,The Great Gatsby,12.246503,5/10/2013,en,105000000,143,7.3,4175,-0.2323
1142,18254702,FALSE,"[35, 18]",11562,Crimes and Misdemeanors,7.861849,10/13/1989,en,19000000,104,7.5,219,0
1143,9500000,FALSE,"[28, 80, 18, 53]",7304,Running Scared,6.600389,1/6/2006,en,17000000,122,7,349,0
1144,15705007,FALSE,"[9648, 18, 53, 10749, 10752]",10491,Enigma,5.335726,1/22/2001,en,0,119,6.1,81,0
1145,2735731,FALSE,"[53, 35]",19200,Shadows and Fog,6.096089,12/5/1991,en,14000000,85,7,84,-0.329433333
1146,220021259,FALSE,"[9648, 53]",207932,Inferno,14.414847,10/13/2016,en,75000000,121,5.7,2493,0
1147,21200000,FALSE,"[27, 53]",10489,Cujo,6.845476,8/10/1983,en,5000000,91,5.7,206,-0.0504
1148,325233863,FALSE,"[16, 18]",17979,A Christmas Carol,13.718141,11/4/2009,en,200000000,96,6.6,1259,0.103106
1149,194287,FALSE,"[28, 53]",13300,Hell Ride,4.61531,8/8/2008,en,0,84,5.5,60,-0.105142857
1150,249204,FALSE,"[28, 18]",50123,Skins,1.228962,1/14/2002,en,0,84,6,1,-0.9386
1151,26781723,FALSE,"[35, 18, 10749]",401,Garden State,10.28281,7/28/2004,en,2500000,102,7.1,671,-0.5648
1152,195735876,FALSE,"[12, 28, 16]",2310,Beowulf,9.322448,11/5/2007,en,70000000,115,5.5,921,-0.265505556
1153,553799566,FALSE,"[28, 53, 878, 12]",95,Armageddon,13.00455,7/1/1998,en,140000000,151,6.5,2699,-0.039682353
1154,16945171,FALSE,"[28, 80, 18, 53]",24873,Death Wish 3,6.358443,11/1/1985,en,9000000,92,6.1,72,0
1155,56714147,FALSE,"[80, 18, 53]",11892,Murder by Numbers,6.532055,4/19/2002,en,50000000,120,6,293,0.00879478
1156,26527510,FALSE,[36],12246,Mongol: The Rise of Genghis Khan,7.604197,9/20/2007,ru,18000000,120,6.5,170,-0.017091667
1157,214104620,FALSE,"[36, 80, 18]",11322,Public Enemies,10.094775,7/1/2009,en,80000000,140,6.5,1457,0.050014286
1158,871368364,FALSE,"[12, 14, 28]",120,The Lord of the Rings: The Fellowship of the Ring,28.314192,12/18/2001,en,93000000,178,8.1,9388,-0.4976
1159,30050028,FALSE,"[28, 53]",10135,Road House,3.938686,5/19/1989,en,15000000,114,6.3,268,0
1160,133332,FALSE,"[28, 53]",346808,Momentum,7.425976,8/1/2015,en,20000000,96,5.9,179,0
1161,340147,FALSE,[18],54934,Swoon,1.558607,9/11/1992,en,250000,82,5.9,8,0.2464
1162,41237648,FALSE,"[35, 18, 10749, 53]",9895,Man of the Year,9.883275,10/9/2006,en,20000000,115,5.7,135,-0.016392308
1163,591739379,FALSE,"[12, 53, 878]",74,War of the Worlds,11.497719,6/28/2005,en,132000000,116,6.2,2585,-0.2095
1164,1030375,FALSE,"[35, 10749]",27298,Partner,2.402335,7/20/2007,hi,441892,155,5.8,22,-0.3988
1165,609841637,FALSE,"[35, 10749]",11631,Mamma Mia!,8.760094,7/3/2008,en,52000000,108,6.5,1560,-0.09777
1166,90247624,FALSE,"[18, 28]",96721,Rush,10.465698,9/2/2013,en,38000000,123,7.7,2465,-0.138
1167,2420917,FALSE,"[10752, 12]",20713,Farewell to the King,3.551716,3/3/1989,en,16000000,117,6,25,0.602233333
1168,184890,FALSE,"[18, 10749, 35, 9648]",135473,The Ballad of the Sad Cafe,1.90917,3/28/1991,en,0,101,5,1,-0.38006
1169,13596911,FALSE,"[12, 16, 28, 35, 10751]",12610,Osmosis Jones,6.277689,8/7/2001,en,75000000,95,6,258,0
1170,8862354,FALSE,"[28, 18, 14, 27]",20481,Nightbreed,6.029138,2/16/1990,en,11000000,102,6.4,109,0.324966667
1171,85582407,FALSE,"[35, 18, 10749]",219,Volver,6.586414,3/16/2006,es,12899867,121,7.3,452,0
1172,866999,FALSE,[14],14517,Mirrormask,6.265025,1/25/2005,en,4000000,101,6.6,112,0.178777778
1173,3813293,FALSE,"[35, 27, 878, 53]",10127,Critters 2,7.015139,4/29/1988,en,4500000,86,5.1,95,0
1174,2850263,FALSE,"[28, 12, 35]",13064,Airborne,2.913801,9/17/1993,en,2600000,91,6.1,21,0.153884615
1175,17693675,FALSE,[18],76025,Shame,10.38798,10/2/2011,en,6500000,100,7,961,0.24825
1176,22611954,FALSE,"[28, 12, 35, 53]",10723,Bulletproof,8.615565,9/6/1996,en,25000000,84,5.4,169,0.1529375
1177,1432687,FALSE,"[80, 18, 28, 53]",33851,A Prayer for the Dying,3.780054,9/11/1987,en,6000000,107,6.1,17,0
1178,13200170,FALSE,"[10749, 18]",26561,Enchanted April,3.289453,11/6/1991,en,0,89,6.9,25,0.188788333
1179,95708457,FALSE,"[14, 28, 53]",277,Underworld,22.08105,9/19/2003,en,22000000,121,6.6,2693,0.048225
1180,1089000,FALSE,"[35, 18, 14]",78151,Wired,1.241228,8/25/1989,en,0,112,4.3,3,0.1557875
1181,45892212,FALSE,"[28, 53, 80]",4105,Black Rain,7.986245,9/22/1989,en,30000000,125,6.2,264,-0.257
1182,10499694,FALSE,"[28, 12]",12500,American Ninja,7.039667,8/30/1985,en,1000000,95,5.6,79,-0.15207
1183,95226116,FALSE,"[35, 80]",4551,Be Cool,6.955655,3/4/2005,en,53000000,118,5.3,317,0.049091667
1184,17762705,FALSE,"[27, 53, 878]",7341,The Rage: Carrie 2,4.754552,3/11/1999,en,21000000,104,5,86,0.224325
1185,62112895,FALSE,"[18, 36, 10749]",1722,Captain Corelli's Mandolin,6.357771,4/18/2001,en,57000000,131,5.6,160,-0.20628
1186,3566637,FALSE,"[16, 35, 10751, 10402]",24662,Cats Don't Dance,6.136751,3/26/1997,en,32000000,75,6.6,30,0
1187,32648673,FALSE,[35],11381,Tommy Boy,7.290292,3/31/1995,en,0,97,6.7,332,0.221733333
1188,28607524,FALSE,"[18, 10751]",5693,Hoosiers,6.217922,11/14/1986,en,9000000,114,7.1,153,0
1189,66468332,FALSE,[35],11397,Not Another Teen Movie,8.77421,12/7/2001,en,16000000,89,5.4,485,0
1190,114977104,FALSE,"[18, 10749, 10752]",22971,Dear John,10.549352,2/4/2010,en,25000000,115,6.6,1407,-0.142061538
1191,147934180,FALSE,"[28, 35, 10751, 12]",10054,Spy Kids,9.297787,3/18/2001,en,35000000,88,5.5,984,0.160016667
1192,940944,FALSE,"[80, 18, 10749, 53]",3134,Rape Me,7.621924,6/28/2000,fr,0,77,4.3,83,-0.2249
1193,869325,FALSE,"[28, 12, 14, 878]",27549,Beastmaster 2: Through the Portal of Time,3.094512,6/8/1991,en,6000000,107,4.6,17,-0.135128571
1194,12706478,FALSE,"[9648, 53]",9748,D.O.A.,7.012199,3/18/1988,en,0,96,5.9,39,-0.125111111
1195,49084830,FALSE,"[80, 18]",398,Capote,7.187327,9/30/2005,en,7000000,114,6.9,426,0
1196,27769,FALSE,[878],24029,Slipstream,3.122894,2/3/2005,en,0,89,4.6,21,-0.078404251
1197,30553394,FALSE,[27],298584,Cabin Fever,10.345036,2/12/2016,en,0,99,4.4,121,-0.13244
1198,11992014,FALSE,[18],483481,The Return,13.530517,12/7/2017,ko,0,100,0,0,-0.82935
1199,16171098,FALSE,"[35, 80, 53]",2084,Birthday Girl,8.435137,9/6/2001,en,13000000,93,6.1,110,0.09765
1200,27165581,FALSE,"[28, 12, 35, 80, 18]",45408,The Protector,4.406624,7/11/1985,en,0,91,5.6,38,0
1201,250,FALSE,"[12, 16, 10751]",10009,Brother Bear,10.434201,10/23/2003,en,100000000,85,6.9,1524,0.038816667
