,Unnamed: 0, revenue,Adult,Genre ID,IMDB ID,Movie,Popularity,Release date,original language,run budget,run time,vote average,vote_count,sentiment_score,NB_sent_score
604,604,67642693,False,"[28, 80, 53]",10650,Sudden Impact,8.498479,12/7/1983,en,22000000,117,6.6,225,0.136496667,1.48767
605,605,186053725,False,"[16, 10751, 12, 878]",10865,Atlantis: The Lost Empire,11.233462,6/2/2001,en,120000000,95,6.7,1359,0.301096,1.26251
606,606,13007551,False,"[80, 18]",18900,In Cold Blood,6.091175,12/14/1967,en,3500000,134,7.5,92,0.054986667,1.78472
607,607,34942188,False,[35],57431,The Sitter,11.951697,12/9/2011,en,25000000,81,5.4,338,0.152466667,-2.0204299999999997
608,608,473993,False,[18],14634,The Stone Angel,1.886777,9/12/2007,en,0,116,5.6,8,0.49146,1.7279900000000001
609,609,170128460,False,"[18, 10749, 35]",4380,Shall We Dance?,8.556636,10/15/2004,en,50000000,107,5.9,329,0.161443333,2.50541
610,610,58785180,False,"[35, 18, 10749]",38357,Morning Glory,9.199898,1/12/2010,en,40000000,102,6.2,446,0.0,-0.492195
611,611,109000000,False,[99],10946,Earth,5.667415,4/22/2007,en,15000000,90,7.5,144,0.111185714,-1.00329
612,612,22896728,False,"[28, 12, 35]",17108,Kung Fu Dunk,4.87721,2/7/2008,en,10000000,100,5.0,52,0.278685714,0.426088
613,613,554987477,False,"[28, 12, 16, 10751, 14]",417859,Puss in Boots,8.241893,10/28/2011,en,130000000,90,6.4,565,-0.19768,1.99365
614,614,43440294,False,[18],293,A River Runs Through It,9.383502,10/9/1992,en,0,123,7.0,261,-0.042542857,-3.15061
615,615,35000000,False,"[14, 28]",16321,Zu Warriors,2.992644,8/9/2001,cn,0,104,5.2,13,0.0,-1.8156900000000002
616,616,127730736,False,"[18, 27, 53]",65086,The Woman in Black,10.002971,2/1/2012,en,17000000,95,6.1,1323,0.0,-1.9902099999999998
617,617,183474602,False,"[27, 9648, 53]",1970,The Grudge,10.877104,10/22/2004,en,10000000,92,5.8,959,0.23276,0.12023299999999999
618,618,31899000,False,"[27, 9648, 53]",11033,Dressed to Kill,7.032084,6/25/1980,en,6500000,105,6.8,172,0.0,-1.0823
619,619,39031337,False,"[28, 35, 53, 80, 878]",8285,The Spirit,7.899919,12/25/2008,en,60000000,103,4.7,340,0.0,0.810038
620,620,237202299,False,"[28, 80, 53]",9679,Gone in Sixty Seconds,6.830575,6/9/2000,en,90000000,118,6.1,1593,0.280433333,-1.87875
621,621,22222308,False,[18],2355,Reign Over Me,7.407853,3/23/2007,en,20000000,124,7.1,368,0.107517241,1.46055
622,622,5820015,False,"[18, 10749]",36094,Stanley & Iris,2.72903,2/9/1990,en,23000000,104,5.9,28,0.233917647,2.61554
623,623,36699403,False,"[35, 14, 10749]",13477,When in Rome,10.602003,1/29/2010,en,0,91,5.7,408,0.077288889,-2.4023
624,624,17432163,False,"[35, 10749]",9582,A Guy Thing,9.358907,1/17/2003,en,20000000,101,5.3,90,0.009592308,0.44783900000000004
625,625,77920346,False,"[28, 53, 80]",5820,The Sentinel,7.754653,4/19/2006,en,60000000,108,5.8,237,0.191453333,0.9483719999999999
626,626,8059140,False,"[27, 53]",12526,Bug,6.618154,5/19/2006,en,4000000,102,6.0,174,0.0,-4.66295
627,627,57891803,False,"[27, 53]",11460,Red Eye,6.991706,8/4/2005,en,26000000,85,6.2,512,-0.309,-1.11876
628,628,21284514,False,"[14, 18, 35, 53]",577,To Die For,7.066698,5/20/1995,en,20000000,106,6.7,193,0.4897,-3.62131
629,629,9697739,False,"[10751, 12]",13766,SpaceCamp,5.559044,6/6/1986,en,18000000,107,5.8,64,0.18390625,0.6057939999999999
630,630,27409889,False,[18],18320,The Young Victoria,9.254815,3/4/2009,en,35000000,105,7.1,354,0.125716667,1.75616
631,631,1596687,False,"[35, 10749]",24405,Chasers,5.534132,4/22/1994,en,0,102,4.8,27,0.0,-6.25874
632,632,241,False,"[18, 14, 27]",41965,Paperhouse,4.030393,1/1/1988,en,0,92,6.7,39,0.25627619,0.9997010000000001
633,633,1410778,False,"[35, 18]",15402,The Notorious Bettie Page,4.738698,9/14/2005,en,0,91,6.5,47,0.179616667,0.0152568
634,634,75597042,False,"[18, 10751]",14635,The Rookie,8.7278,3/25/2002,en,20000000,127,6.5,120,0.589966667,-1.83096
635,635,1531489,False,"[28, 80, 18]",123770,The Last of the Finest,2.082822,3/9/1990,en,12000000,106,5.4,5,0.0,2.4266400000000004
636,636,24637469,False,"[18, 10402]",88036,Sparkle,4.072332,8/17/2012,en,14000000,116,5.8,38,0.255042857,1.60543
637,637,25442939,False,"[18, 37]",399019,The Beguiled,23.641745,6/23/2017,en,10500000,93,5.8,439,0.0,1.0296100000000001
638,638,5781885,False,"[27, 878]",9102,Screamers,6.484106,9/8/1995,en,20000000,108,6.1,158,0.14368,-1.01478
639,639,215294342,False,"[18, 36, 10752, 28]",2024,The Patriot,9.704977,6/28/2000,en,110000000,165,6.8,1218,0.114571429,-3.1401
640,640,12854953,False,"[18, 10749]",843,In the Mood for Love,7.135663,5/22/2000,cn,0,98,7.9,420,0.0,1.1973200000000002
641,641,73276047,False,[18],7979,The Kite Runner,5.26356,10/14/2007,en,20000000,128,7.3,435,0.314975,-0.332365
642,642,84375061,False,"[18, 10749]",14326,Nights in Rodanthe,6.280024,9/26/2008,en,0,97,5.9,168,0.109994118,-0.631015
643,643,3418141,False,"[28, 35, 10751]",65137,Father Hood,3.273934,8/27/1993,en,0,95,5.5,21,0.0,-1.7177900000000002
644,644,117575636,False,"[80, 18, 27, 9648, 878, 53]",10145,The Forgotten,6.997902,9/24/2004,en,42000000,91,5.5,378,0.0,-0.829355
645,645,89456761,False,"[80, 28, 9648, 53]",11412,The Long Kiss Goodnight,8.831809,10/11/1996,en,65000000,120,6.5,348,0.0,0.791043
646,646,53187659,False,"[53, 878, 28]",2787,Pitch Black,6.540455,2/18/2000,en,23000000,108,6.7,1903,0.0,-0.15896
647,647,819939,False,"[18, 35, 10749]",15708,Latter Days,5.572361,7/10/2003,en,850000,107,6.8,60,0.0,1.00157
648,648,11000000,False,[35],914,The Great Dictator,8.634475,10/15/1940,en,2000000,125,8.2,817,-0.283071429,-0.8879520000000001
649,649,84565230,False,"[10749, 35, 18]",11355,Never Been Kissed,6.833089,4/9/1999,en,25000000,107,5.8,416,0.0,-1.00749
650,650,21486757,False,"[35, 80, 10749]",2321,Married to the Mob,7.053869,8/19/1988,en,10000000,104,5.8,70,-0.133842857,-0.621491
651,651,501533,False,"[18, 10749]",513,Fire,5.606651,9/6/1996,en,0,108,6.1,18,-0.24695,-0.5900569999999999
652,652,362744280,False,"[53, 80]",163,Ocean's Twelve,10.471163,12/9/2004,en,110000000,125,6.4,2302,-0.191904348,-1.49895
653,653,56714147,False,"[80, 18, 53]",11892,Murder by Numbers,6.532055,4/19/2002,en,50000000,120,6.0,293,0.00879478,-2.95511
654,654,2500000,False,"[35, 18]",10098,The Kid,8.664336,1/21/1921,en,250000,68,8.0,442,0.129718182,-2.6924
655,655,3484331,False,"[28, 18, 36, 37]",10935,Heaven's Gate,5.605033,11/19/1980,en,44000000,219,6.6,62,-0.208630769,-0.622161
656,656,20000000,False,"[35, 10749]",18722,Mr. Baseball,3.27487,10/1/1992,en,0,108,5.8,39,0.0,-0.472182
657,657,16991902,False,"[10402, 18, 35]",12508,Rock Star,6.934219,9/4/2001,en,57000000,105,6.0,202,0.0,-0.9077649999999999
658,658,50315140,False,"[18, 878]",167,K-PAX,8.898945,10/22/2001,en,48000000,120,7.2,773,0.0,0.724024
659,659,9801375,False,"[18, 10749]",1791,The Piano Teacher,7.252297,5/14/2001,fr,3000000,131,7.2,210,0.1051125,-1.2756299999999998
660,660,7305209,False,[35],26827,Who's That Girl,5.394197,8/7/1987,en,0,92,5.1,53,-0.051622222,-2.21006
661,661,631221,False,[27],27791,Strangeland,3.236562,10/2/1998,en,1100000,86,4.7,36,0.044205,-2.03346
662,662,3468572,False,[18],10132,Talk Radio,6.11315,12/21/1988,en,4000000,110,6.6,49,0.0,-0.405634
663,663,45479110,False,"[18, 14, 27]",11979,Queen of the Damned,6.218571,2/10/2002,en,35000000,101,5.5,263,-0.00629,-0.916962
664,664,152000000,False,"[18, 27, 10402]",13885,Sweeney Todd: The Demon Barber of Fleet Street,9.901373,12/20/2007,en,50000000,116,7.0,1892,-0.241575,-0.336502
665,665,36609995,False,"[10749, 35, 18]",2621,Return to Me,5.911647,4/7/2000,en,24000000,115,6.1,72,0.0,2.4473
666,666,45858563,False,"[12, 18, 28, 10749]",11002,"Greystoke: The Legend of Tarzan, Lord of the Apes",6.075528,3/30/1984,en,0,143,6.0,118,0.113466667,-0.5814010000000001
667,667,1237615,False,"[9648, 80, 18, 53]",18777,Slow Burn,2.440269,9/12/2005,en,15500000,93,5.5,16,0.0,0.08233589999999999
668,668,38505009,False,[35],9788,Accepted,7.269129,8/18/2006,en,23000000,93,6.2,438,-0.131244444,-1.43184
669,669,10903846,False,[18],7874,Black Snake Moan,6.746003,12/8/2006,en,15000000,116,6.6,259,0.0,0.334094
670,670,160000000,False,"[12, 28, 53]",36670,Never Say Never Again,11.885624,10/7/1983,en,36000000,134,5.8,367,0.013,-0.40389200000000003
671,671,231976425,False,"[18, 10749, 10752]",409,The English Patient,6.903152,11/14/1996,en,27000000,162,7.0,598,-0.2121,-0.107079
672,672,13405595,False,"[35, 10402]",2179,Tenacious D in The Pick of Destiny,6.583977,11/22/2006,en,22000000,93,6.6,453,0.010275,-0.27761199999999997
673,673,153962963,False,"[10749, 35, 80, 18]",256591,Focus,10.672398,2/25/2015,en,50100000,105,6.7,2737,0.243557143,-2.0188900000000003
674,674,2365467,False,[18],157847,Joe,11.058725,4/11/2014,en,4000000,118,6.5,362,0.0,-0.33273800000000003
675,675,23650000,False,"[18, 36, 10749]",887,The Best Years of Our Lives,6.806194,12/25/1946,en,2100000,172,7.6,155,0.0,1.6877900000000001
676,676,24748670,False,"[18, 53]",5125,Rendition,8.82011,9/7/2007,en,27500000,120,6.3,223,-0.20305,-0.177991
677,677,51249404,False,"[35, 18, 10749]",12626,Broadcast News,7.31389,12/16/1987,en,20000000,133,6.8,107,0.0,1.09293
678,678,131183530,False,"[27, 28]",36647,Blade,11.234773,8/21/1998,en,45000000,120,6.5,2061,0.6386,-1.36057
679,679,18653615,False,"[18, 35, 10749]",21349,Anywhere But Here,5.317399,11/12/1999,en,23000000,114,5.9,69,0.0,-0.149427
680,680,55011732,False,"[28, 12, 18]",4643,The Guardian,8.321034,9/28/2006,en,70000000,139,6.8,420,0.104985714,-1.2912700000000001
681,681,72778712,False,"[28, 35, 99]",12094,Jackass Number Two,6.387799,9/22/2006,en,11000000,95,6.4,327,-0.4417,-0.7817069999999999
682,682,66966987,False,"[27, 53]",10053,When a Stranger Calls,6.904156,2/3/2006,en,15000000,87,5.4,299,0.001546154,-1.40393
683,683,2856712,False,"[28, 53, 878, 27]",1946,eXistenZ,7.818891,4/14/1999,en,15000000,97,6.7,525,0.0,-0.696182
684,684,16123851,False,"[18, 10749]",11632,Vanity Fair,5.352637,9/1/2004,en,23000000,141,5.5,81,0.0,0.187091
685,685,39321715,False,"[35, 10749]",918,Blind Date,6.864958,3/27/1987,en,18000000,95,5.6,122,0.0,0.25459699999999996
686,686,7000000,False,"[80, 18, 53]",845,Strangers on a Train,7.228275,6/18/1951,en,1200000,101,7.6,405,0.0,0.773008
687,687,4651977,False,[18],20763,Radio Flyer,5.499585,2/21/1992,en,35000000,114,6.7,57,-0.0011,-0.9680690000000001
688,688,12601706,False,"[36, 18, 10752]",225728,Macbeth,8.560664,8/16/2015,en,15000000,113,6.5,533,0.0,-0.312021
689,689,2154696,False,"[35, 10749, 10751]",73247,Heartbeeps,4.005515,12/18/1981,en,10000000,79,3.6,7,0.125514286,-1.59112
690,690,26570463,False,"[27, 35]",9406,An American Werewolf in Paris,8.259233,12/25/1997,en,22000000,105,5.2,161,0.080327273,-2.74897
691,691,77741732,False,"[28, 35]",5851,Showtime,7.293304,3/14/2002,en,85000000,95,5.3,301,0.150025,-0.765798
692,692,15826984,False,[12],11231,The Next Karate Kid,6.470171,7/18/1994,en,12000000,107,4.8,219,0.242909091,-1.75378
693,693,89460381,False,"[18, 10752]",28,Apocalypse Now,16.393904,8/15/1979,en,31500000,153,8.1,2294,0.0,0.384701
694,694,8862354,False,"[28, 18, 14, 27]",20481,Nightbreed,6.029138,2/16/1990,en,11000000,102,6.4,109,0.324966667,-0.35084
695,695,20080020,False,"[12, 10751]",36355,Flipper,6.39539,5/17/1996,en,25530000,95,5.3,88,0.0,-0.518942
696,696,27107960,False,[878],3604,Flash Gordon,7.437376,9/1/1980,en,35000000,111,6.1,251,0.0,-0.626487
697,697,13000000,False,"[35, 18]",35711,Cooley High,2.766022,6/25/1975,en,750000,107,7.3,18,-0.48615,0.0322333
698,698,6000000,False,"[35, 80]",692,Pink Flamingos,4.988624,3/12/1972,en,12000,93,6.2,121,0.009628571,-0.770926
699,699,106260000,False,[18],12102,Kramer vs. Kramer,7.151923,12/18/1979,en,8000000,105,7.4,521,0.0,1.17373
700,700,176070171,False,"[28, 80]",9654,The Italian Job,10.101015,5/30/2003,en,60000000,110,6.6,2067,-0.0383375,-1.63221
701,701,39363635,False,[18],687,Dead Man Walking,6.78208,12/29/1995,en,11000000,122,7.3,381,0.0,1.1144399999999999
702,702,7985929,False,"[35, 18, 10751]",47881,My Giant,4.147914,4/10/1998,en,0,103,5.1,34,0.0,-5.10816
703,703,173013509,False,"[36, 18, 12]",2289,Cold Mountain,8.101738,12/24/2003,en,79000000,154,6.8,578,0.066606667,-0.982374
704,704,1200000,False,"[80, 18]",173689,Lights of New York,1.392344,7/18/1928,en,75000,57,5.7,3,0.0,0.49222299999999997
705,705,110627965,False,"[80, 18, 9648, 53, 28]",1642,The Net,9.483887,7/28/1995,en,22000000,114,5.7,381,0.0,-1.11809
706,706,10250000,False,"[12, 80, 18, 9648, 53]",574,The Man Who Knew Too Much,8.700547,6/1/1956,en,2500000,120,7.3,298,0.0,0.168007
707,707,15116634,False,"[27, 53]",10987,Halloween: The Curse of Michael Myers,7.336308,9/29/1995,en,5000000,88,5.0,187,0.150747368,-1.7739200000000002
708,708,2835116,False,[18],18197,Running on Empty,5.019264,9/7/1988,en,0,116,7.5,64,0.0,-0.0726408
709,709,15073942,False,"[28, 12, 53]",10750,Toy Soldiers,8.747743,4/24/1991,en,0,112,6.2,97,0.0,0.389808
710,710,399,False,"[18, 10769]",14785,Bandit Queen,1.964267,9/9/1994,en,0,119,7.2,12,-0.116866667,0.24965
711,711,57915972,False,"[80, 35]",11896,Throw Momma from the Train,6.110689,12/11/1987,en,14000000,88,6.0,152,0.0,-0.125236
712,712,35739755,False,[35],8005,Robin Hood: Men in Tights,9.870431,7/28/1993,en,20000000,104,6.4,614,0.0,0.840832
713,713,104155843,False,"[27, 878, 53]",8843,The Cell,9.76131,8/17/2000,en,33000000,107,6.0,466,-0.18825,-1.3335299999999999
714,714,3109904,False,[27],24924,Night of the Demons,5.921193,10/14/1988,en,1200000,90,6.2,76,0.001771429,-1.06835
715,715,220021259,False,"[9648, 53]",207932,Inferno,14.414847,10/13/2016,en,75000000,121,5.7,2493,0.0,-6.5956399999999995
716,716,97437106,False,"[10749, 16, 12, 35, 10751, 14]",228326,The Book of Life,7.202456,10/1/2014,en,50000000,95,7.3,814,-0.201016667,-1.37524
717,717,22942221,False,"[28, 80, 18, 53]",4597,Armored,7.238112,12/4/2009,en,20000000,88,5.5,222,0.2242,-1.8601400000000001
718,718,1800000,False,[18],140581,Damaged Lives,1.377743,9/15/1933,en,10000,61,3.5,2,0.0,-0.0549373
719,719,119000410,False,"[35, 18, 36]",6538,Charlie Wilson's War,6.498904,12/19/2007,en,75000000,102,6.5,367,0.026,-0.47656499999999996
720,720,76657000,False,"[10402, 12, 35, 10751]",11176,The Muppet Movie,6.808445,5/31/1979,en,0,97,7.0,175,0.0,1.11303
721,721,35610100,False,"[80, 18, 28, 53]",14664,Sharky's Machine,4.225409,12/18/1981,en,0,122,6.1,32,0.0,0.991489
722,722,176997168,False,"[28, 18, 53, 80, 9648]",9386,In the Line of Fire,8.676696,7/8/1993,en,40000000,128,6.8,414,0.0,-0.538556
723,723,28200,False,"[99, 10402]",53079,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),1.776502,10/26/2010,en,0,116,7.6,12,0.0,1.20708
724,724,25000000,False,"[35, 18, 10749]",284,The Apartment,10.134602,6/15/1960,en,3000000,125,8.1,539,0.28535,-0.127183
725,725,319131050,False,"[18, 28, 53, 10752]",16869,Inglourious Basterds,24.750946,8/18/2009,en,70000000,153,7.9,7059,0.146628571,-0.9592120000000001
726,726,16945171,False,"[28, 80, 18, 53]",24873,Death Wish 3,6.358443,11/1/1985,en,9000000,92,6.1,72,0.0,-0.809856
727,727,278304578,False,"[27, 53]",381288,Split,24.601236,11/15/2016,en,9000000,117,7.0,5015,0.0,0.476396
728,728,589390539,False,"[28, 12, 35, 878]",607,Men in Black,14.091796,7/2/1997,en,90000000,98,6.9,4835,0.0,-0.601216
729,729,43101594,False,[18],4995,Boogie Nights,7.997701,9/11/1997,en,15000000,155,7.5,865,-0.42795,-0.257444
730,730,280000000,False,"[28, 14]",364,Batman Returns,8.945291,6/19/1992,en,80000000,126,6.7,1845,0.0,0.5060319999999999
731,731,20497844,False,"[18, 53, 878]",339988,The Circle,57.596217,4/27/2017,en,18000000,110,5.4,1232,0.0,0.476242
732,732,38535221,False,[18],1913,The Sea Inside,10.408162,9/3/2004,es,12806000,125,7.3,241,-0.3311,-0.624292
733,733,50007546,False,"[35, 18, 10749]",13972,The Women,6.903459,9/12/2008,en,16000000,114,4.6,103,0.011671429,-0.883943
734,734,343816,False,"[80, 18]",13573,The United States of Leland,6.487051,1/18/2003,en,0,108,6.5,98,-0.137933333,-0.312214
735,735,12706478,False,"[9648, 53]",9748,D.O.A.,7.012199,3/18/1988,en,0,96,5.9,39,-0.125111111,-1.10537
736,736,74608570,False,"[18, 10749]",12618,Random Hearts,5.246651,10/8/1999,en,64000000,133,5.2,67,0.044423529,-2.9337299999999997
737,737,68700000,False,"[878, 9648, 12]",62,2001: A Space Odyssey,16.42756,4/10/1968,en,10500000,149,7.9,3348,0.157783333,-1.13742
738,738,113019290,False,"[18, 10749]",8055,The Reader,9.833574,12/10/2008,en,32000000,124,7.3,904,0.0,1.3837700000000002
739,739,119718203,False,"[35, 18, 14]",2928,Michael,7.907148,12/25/1996,en,0,105,5.5,186,-0.098928571,-2.18367
740,740,356613439,False,"[53, 9648]",13448,Angels & Demons,13.121823,5/13/2009,en,150000000,138,6.5,2399,-0.029346667,-0.41823599999999994
741,741,28460702,False,"[35, 10749]",36361,House Calls,1.755562,3/15/1978,en,0,98,7.6,5,0.0,1.1580700000000002
742,742,124731534,False,"[18, 10402]",1677,Ray,7.299801,10/29/2004,en,40000000,152,7.2,524,0.0,0.0159464
743,743,32648673,False,[35],11381,Tommy Boy,7.290292,3/31/1995,en,0,97,6.7,332,0.221733333,-1.52271
744,744,311245,False,"[35, 18]",34328,Monster in a Box,1.141324,5/15/1992,en,0,87,4.8,4,0.0,0.389048
745,745,45100,False,"[18, 36]",643,Battleship Potemkin,8.934199,12/24/1925,ru,0,75,7.5,233,0.0,-0.200016
746,746,17693675,False,[18],76025,Shame,10.38798,10/2/2011,en,6500000,100,7.0,961,0.24825,0.0252303
747,747,15705007,False,"[9648, 18, 53, 10749, 10752]",10491,Enigma,5.335726,1/22/2001,en,0,119,6.1,81,0.0,-0.251209
748,748,14363400,False,[18],24153,The Buddy Holly Story,3.076982,5/18/1978,en,1200000,113,7.5,33,-0.258033333,-0.0448445
749,749,192452832,False,"[12, 16, 35, 10751]",533,The Curse of the Were-Rabbit,10.845361,9/4/2005,en,30000000,85,6.8,705,0.0,0.252853
750,750,346594,False,"[18, 14]",44638,The Tempest,2.903024,12/10/2010,en,20000000,110,6.0,31,0.39225,-1.1684299999999999
751,751,460226,False,"[18, 28, 80]",934,Rififi,6.102953,4/13/1955,fr,0,122,7.7,102,0.0,0.931847
752,752,36448200,False,"[35, 18, 10749]",13203,Son in Law,6.381064,7/2/1993,en,0,95,5.6,83,0.269925,-1.12507
753,753,13200170,False,"[10749, 18]",26561,Enchanted April,3.289453,11/6/1991,en,0,89,6.9,25,0.188788333,1.9213900000000002
754,754,52970014,False,"[35, 10751]",11870,Big Fat Liar,7.438193,2/8/2002,en,15000000,88,5.5,216,0.327333333,-0.135575
755,755,4398938,False,"[35, 18]",11832,Babette's Feast,6.131317,8/28/1987,da,0,102,7.0,84,0.0,1.5373
756,756,71868327,False,"[28, 12, 35]",134,"O Brother, Where Art Thou?",8.391545,8/30/2000,en,26000000,106,7.3,1207,0.24675,-0.025937400000000003
757,757,4000000,False,"[35, 18]",11129,Human Traffic,6.48852,6/4/1999,en,600000,99,6.7,105,-0.193583333,-1.08341
758,758,51718367,False,"[53, 18]",988,The China Syndrome,6.326169,3/16/1979,en,5900000,122,7.1,103,0.0,1.0308700000000002
759,759,33771174,False,"[35, 18, 10749]",10564,Where the Heart Is,6.176906,4/27/2000,en,15000000,120,6.9,170,0.0,-0.90722
760,760,17343596,False,"[35, 10749]",19053,Valley Girl,4.990862,4/8/1983,en,350000,99,6.1,66,0.0,0.100563
761,761,11740000,False,"[12, 18, 36, 10752]",11646,Gallipoli,7.548811,8/13/1981,en,3000000,112,7.1,121,0.0,-0.07398049999999999
762,762,45892212,False,"[28, 53, 80]",4105,Black Rain,7.986245,9/22/1989,en,30000000,125,6.2,264,-0.257,-0.404391
763,763,50671850,False,[27],11932,Bride of Chucky,7.283501,10/16/1998,en,25000000,89,5.5,401,0.0,-0.575665
764,764,1143856,False,"[18, 53, 9648, 10749]",17606,The Other Man,5.083486,12/25/2008,en,15000000,90,5.1,60,0.0,1.5153299999999998
765,765,9800000,False,"[18, 878]",400710,Flatliners,18.700337,9/28/2017,en,19000000,110,5.4,92,0.115628571,-0.605226
766,766,495303,False,"[12, 35, 878]",7512,Idiocracy,7.255815,9/1/2006,en,30000000,84,6.3,728,0.0,-0.265235
767,767,15431177,False,"[18, 10751]",15487,The Greatest Game Ever Played,6.600302,9/30/2005,en,25000000,120,6.9,122,0.0,-0.690082
768,768,126546825,False,"[28, 878]",240832,Lucy,48.800106,7/14/2014,en,40000000,89,6.2,6500,0.176425,-1.16601
769,769,68766121,False,[27],10066,House of Wax,7.976389,4/30/2005,en,40000000,113,5.5,756,-0.13766,-0.544804
770,770,62112895,False,"[18, 36, 10749]",1722,Captain Corelli's Mandolin,6.357771,4/18/2001,en,57000000,131,5.6,160,-0.20628,-0.767985
771,771,52277485,False,[18],13920,Radio,6.396437,10/24/2003,en,32000000,109,6.8,164,0.0,-2.5488299999999997
772,772,368100420,False,"[35, 18, 10749]",8488,Hitch,8.301376,2/10/2005,en,70000000,118,6.3,1846,0.302942857,-0.721078
773,773,187479518,False,"[16, 10751]",12429,Ponyo,10.056464,7/19/2008,ja,41677699,100,7.5,1030,0.0,0.9021530000000001
774,774,19629760,False,"[27, 9648, 878]",1091,The Thing,16.311293,6/25/1982,en,15000000,109,7.8,1778,0.0,0.467297
775,775,48482,False,"[80, 18, 53]",11660,Following,7.576454,9/12/1998,en,6000,69,7.2,380,0.0,-1.14876
776,776,41237648,False,"[35, 18, 10749, 53]",9895,Man of the Year,9.883275,10/9/2006,en,20000000,115,5.7,135,-0.016392308,-0.668151
777,777,271375,False,"[18, 28, 35, 53, 80]",17133,Homegrown,2.967847,1/1/1998,en,0,102,5.5,16,0.366842857,-3.065
778,778,346594,False,"[18, 14]",44638,The Tempest,2.903024,12/10/2010,en,20000000,110,6.0,31,0.39225,-1.1684299999999999
779,779,33889159,False,"[35, 18, 10751, 10749]",9655,She's the Man,7.438376,3/17/2006,en,20000000,105,6.4,748,0.0,-0.0964685
780,780,939423,False,"[28, 35]",47871,Honky Tonk Freeway,1.353283,8/21/1981,en,24000000,107,0.0,0,0.0,-0.38237
781,781,259012,False,[18],58648,Closet Land,2.310729,3/6/1991,en,4000000,94,6.6,11,-0.122816667,-1.18458
782,782,869325,False,"[28, 12, 14, 878]",27549,Beastmaster 2: Through the Portal of Time,3.094512,6/8/1991,en,6000000,107,4.6,17,-0.135128571,-1.29233
783,783,502758,False,[18],27064,Mishima: A Life in Four Chapters,4.648784,5/15/1985,en,5000000,121,7.7,40,0.0,-0.339393
784,784,214104620,False,"[36, 80, 18]",11322,Public Enemies,10.094775,7/1/2009,en,80000000,140,6.5,1457,0.050014286,-3.29474
785,785,33333531,False,"[53, 878]",22825,The Box,8.48663,9/17/2009,en,30000000,115,5.4,658,0.005769565,-1.18844
786,786,494471524,False,"[28, 12, 18]",664,Twister,9.44316,5/10/1996,en,92000000,113,6.1,1031,0.0,-1.41903
787,787,15000000,False,"[36, 18]",24973,The Egyptian,2.60777,8/25/1954,en,5000000,139,6.3,12,0.0,0.173087
788,788,116766556,False,[18],866,Finding Neverland,7.781177,10/17/2004,en,25000000,106,7.2,1355,0.0,0.0500025
789,789,73276047,False,[18],7979,The Kite Runner,5.26356,10/14/2007,en,20000000,128,7.3,435,0.314975,-0.332365
790,790,32255440,False,"[18, 10749]",10436,The Age of Innocence,10.976604,9/17/1993,en,34000000,139,7.0,190,0.0,-2.51701
791,791,665450,False,[18],31546,American Buffalo,2.440753,9/13/1996,en,0,88,6.0,11,-0.71195,-4.56269
792,792,507941,False,[99],28216,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",2.268693,12/29/1999,en,0,91,6.3,18,0.0,-1.8796700000000002
793,793,2744253,False,"[35, 99]",19973,Comedian,2.864843,10/25/2002,en,0,82,6.9,26,0.0,-0.522666
794,794,361832400,False,"[12, 28, 53]",36643,The World Is Not Enough,14.133563,11/8/1999,en,135000000,128,6.1,929,0.0,-0.849764
795,795,64227,False,"[80, 53]",32079,Cohen and Tate,1.977316,1/1/1988,en,0,86,7.3,11,0.07985,-2.8787700000000003
796,796,484592,False,"[18, 10749]",79120,Weekend,5.674718,9/22/2011,en,8000,96,7.4,175,-0.398275,-1.3272
797,797,8362969,False,"[28, 35, 18, 10749]",11300,Something Wild,5.953688,11/7/1986,en,0,113,6.5,71,-0.19042,-1.45383
798,798,362744280,False,"[53, 80]",163,Ocean's Twelve,10.471163,12/9/2004,en,110000000,125,6.4,2302,-0.191904348,-1.49895
799,799,3484331,False,"[28, 18, 36, 37]",10935,Heaven's Gate,5.605033,11/19/1980,en,44000000,219,6.6,62,-0.208630769,-0.622161
800,800,18100189,False,"[18, 53]",79548,Gone,7.118385,2/23/2012,en,0,94,5.9,363,-0.0861875,-2.73168
801,801,11207130,False,"[18, 10752]",8988,Stop-Loss,7.699555,3/28/2008,en,25000000,113,6.1,89,0.140283333,-0.340877
802,802,41299492,False,"[35, 10749, 18]",4942,Leatherheads,6.850892,3/24/2008,en,58000000,114,5.7,135,-0.297233333,-0.94334
803,803,356613439,False,"[53, 9648]",13448,Angels & Demons,13.121823,5/13/2009,en,150000000,138,6.5,2399,-0.029346667,-0.41823599999999994
804,804,152000000,False,"[18, 27, 10402]",13885,Sweeney Todd: The Demon Barber of Fleet Street,9.901373,12/20/2007,en,50000000,116,7.0,1892,-0.241575,-0.336502
805,805,5300000,False,"[16, 28, 878]",13647,The Invincible Iron Man,4.617309,1/23/2007,en,0,83,5.6,46,-0.0405,-1.21329
806,806,61255921,False,[18],13416,Friday Night Lights,6.523661,10/8/2004,en,30000000,118,7.0,161,-0.038416667,-0.8170350000000001
807,807,60864870,False,"[35, 80, 18]",9085,Harlem Nights,6.59285,11/17/1989,en,30000000,116,5.7,90,-0.015,-0.945575
